com_id,com_nam,lin_ima,spo_nam,aff_com_nam,tot_rec,tot_dis,cas_on_han,cov_end_dat
"C00377689","PROSPERITY ACTION INC.","http://docquery.fec.gov/cgi-bin/fecimg/?C00377689","","RYAN PROSPERITY ACTION, INC.","$3,788,202.60","$4,371,582.50","$331,971.84","2014-12-31"
"C00563247","PROTECTING AMERICA UNDER LAW POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00563247","GOSAR, PAUL ANTHONY","GOSAR","$18,060.00","$4,363.00","$13,697.05","2014-12-31"
"C00551168","PUGET PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00551168","","RICK LARSEN","$96,500.00","$63,192.60","$33,307.44","2014-12-31"
"C00570861","R SENATE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570861","","JOHN CORNYN/ALAMO PAC","$10,000.00",,"$10,000.00","2014-12-31"
"C00448787","RANGER POLITICAL ACTION COMMITTEE A.K.A. RANGER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00448787","","",,"$2,851.30",,"2013-06-10"
"C00553255","RANGERS LEAD THE WAY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00553255","","THOMAS COTTON","$40,700.00","$37,343.50","$3,356.54","2014-12-31"
"C00493361","RAZOR PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00493361","WOMACK, STEVE","WOMACK","$26,042.60","$34,374.70","$13,404.06","2014-12-31"
"C00487942","REACHING FOR A BRIGHTER AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00487942","","","$74,224.00","$36,125.70","$51,541.62","2014-12-31"
"C00569558","REBUILDING AMERICAS TRUST PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00569558","WOODALL, ROB REP.","WOODALL","$20,200.00","$3,865.60","$16,334.44","2014-12-31"
"C00500025","RECLAIM AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00500025","RUBIO, MARCO","RUBIO","$3,905,826.00","$4,035,978.40","$31,368.05","2014-12-31"
"C00389122","RED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00389122","PUTNAM, ADAM","",,"$8,893.50","$7,177.92","2014-12-31"
"C00493924","REINVENTING A NEW DIRECTION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00493924","PAUL, RAND","PAUL","$3,742,138.10","$4,007,196.50","$160,439.81","2014-12-31"
"C00344648","RELY ON YOUR BELIEFS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00344648","BLUNT, ROY","BLUNT","$1,182,242.20","$1,332,960.70","$103,255.06","2014-12-31"
"C00395871","RENEWING OPPORTUNITY TRUST AND HOPE PAC (ROTHPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00395871","ROTHMAN, STEVE","",,"$2,340.50",,"2013-04-30"
"C00475608","RENEWING THE AMERICAN DREAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00475608","","TIM WALZ","$22,500.00","$21,906.00","$1,860.67","2014-12-31"
"C00296640","REPUBLICAN MAJORITY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00296640","","SENATOR THOMAS COTTON","$388,518.00","$502,573.80","$13,287.68","2014-12-31"
"C00451294","REPUBLICAN OPERATION TO SECURE AND KEEP A MAJORITY (ROSKAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00451294","ROSKAM, PETER","ROSKAM","$1,023,759.50","$983,620.90","$81,719.17","2014-12-31"
"C00368696","RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00368696","WICKER, ROGER F","WICKER","$435,810.50","$409,403.20","$53,781.80","2014-12-31"
"C00344333","RESTORE AMERICA PAC, INC","http://docquery.fec.gov/cgi-bin/fecimg/?C00344333","","","$11,634.10","$13,993.80","$2,937.38","2014-12-31"
"C00559211","RESTORE DEMOCRACY","http://docquery.fec.gov/cgi-bin/fecimg/?C00559211","","RICHARD M NOLAN","$29,000.00","$28,999.40","$.61","2014-12-31"
"C00458307","RESTORE OUR DEMOCRACY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00458307","ALEXANDER, RODNEY","ALEXANDER","$23,487.00","$40,994.00",,"2014-06-24"
"C00365262","REUNITING OUR COUNTRY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00365262","","JOSEPH LIEBERMAN","$1.20","$24,056.80",,"2013-07-22"
"C00566117","RICE AMERICA PAC-REPUBLICANS IN CONGRESS EMPOWERING AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00566117","","TOM RICE","$17,850.00","$2,072.90","$15,777.09","2014-12-31"
"C00430934","RIPTIDE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00430934","BILBRAY, BRIAN","BILBRAY","$.50",,"$910.57","2014-12-31"
"C00486043","ROAD TO FREEDOM POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00486043","ROYCE, ED","ROYCE","$378,300.00","$348,682.40","$40,793.77","2014-12-31"
"C00385377","ROAD TO VICTORY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00385377","DUNCAN, JOHN J REP. JR.","DUNCAN","$10,581.70","$27,875.50","$295,446.64","2014-12-31"
"C00436410","ROCK CITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00436410","CORKER, BOB","CORKER","$713,786.90","$722,021.30","$117,499.34","2014-12-31"
"C00546010","ROCKET PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00546010","HOLT, RUSH","HOLT","$20,380.00","$2,269.60","$18,110.38","2014-12-31"
"C00545970","ROLE MODEL LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00545970","WILSON, FREDERICA S","WILSON","$10,500.00","$6,205.60","$4,294.40","2014-12-31"
"C00497578","ROLL ON COLUMBIA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00497578","","HASTINGS FOR CONGRESS CAMPAIGN COMMITTEE","$22,900.00","$9,735.20","$30,693.72","2014-12-31"
"C00570770","RURAL AMERICA COUNTS PAC (RAC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00570770","","ERIC ALAN RICK CRAWFORD","$1,000.00",,"$1,000.00","2014-12-31"
"C00165548","SAC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00165548","MATSUI, DORIS","MATSUI","$54,600.00","$44,741.00","$31,324.83","2014-12-31"
"C00534032","SAFEGUARDING AMERICAN LIBERTIES MORALS & OPPORTUNITIES NOW (SALMON) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00534032","","MATT SALMON","$43,928.90","$34,922.10","$9,006.81","2014-12-31"
"C00431635","SAN DIEGO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00431635","","BOB FILNER","$510.00","$1,023.20",,"2013-12-31"
"C00461723","SAVE AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00461723","","JAMES E RISCH","$108,140.30","$79,016.00","$54,141.87","2014-12-31"
"C00486720","SEA CHANGE LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00486720","","KAREN BASS","$101,950.00","$60,393.10","$59,632.98","2014-12-31"
"C00563338","SEAGRASS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00563338","JOLLY, DAVID W.","JOLLY","$43,800.00","$34,272.80","$9,527.20","2014-12-31"
"C00570226","SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570226","","",,,,"2014-12-31"
"C00327395","SEARCHLIGHT LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00327395","REID, HARRY","REID","$1,766,119.10","$1,830,124.90","$115,526.83","2014-12-31"
"C00345702","SECURE AMERICA'S MAJORITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00345702","JOHNSON, SAMUEL","JOHNSON","$29,574.00","$28,861.60","$21,520.55","2014-12-31"
"C00411611","SECURE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00411611","","BENNIE G. THOMPSON","$297,147.60","$109,887.90","$242,954.35","2014-12-31"
"C00556258","SEE CHANGE - SCIENCE ENERGY & ENVIRONMENT CHANGE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00556258","MCNERNEY, JERRY","MCNERNEY","$64,500.00","$59,190.50","$5,309.50","2014-12-31"
"C00544262","SEMPER FI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00544262","","PAUL COOK","$74,500.00","$46,614.60","$27,885.39","2014-12-31"
"C00368431","SENATE MAJORITY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00368431","","ARIZONA FUND","$303,918.70","$184,615.00","$242,100.63","2014-12-31"
"C00571174","SERVE AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571174","MOULTON, SETH","MOULTON","$26,000.00","$434.50","$25,565.50","2014-12-31"
"C00416289","SERVING AMERICA'S CITIZENS PAC  (SACPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00416289","","REP. DANIEL E. LUNGREN",,"$4,655.40",,"2014-06-30"
"C00402784","SHARP PENCIL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00402784","COBLE, JOHN HOWARD","COBLE","$10,500.00","$3,254.50","$9,876.67","2014-12-31"
"C00474841","SHERIFF PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00474841","REICHERT, DAVE","REICHERT","$32,010.00","$29,552.20","$5,556.53","2014-12-31"
"C00410308","SHORE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00410308","PALLONE, FRANK","","$539,516.50","$519,932.20","$53,704.55","2014-12-31"
"C00410621","SHOW-ME POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00410621","","","$38,000.00","$25,750.00","$33,384.42","2014-12-31"
"C00364901","SILVER STATE 21ST CENTURY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00364901","BERKLEY, SHELLEY","BERKLEY",,"$15.70",,"2013-02-28"
"C00470666","SKIPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00470666","MATHESON, JAMES","MATHESON","$89,000.00","$32,636.60","$67,243.81","2014-12-31"
"C00360388","SOLIDARITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00360388","","","$388,625.00","$440,260.00","$19,043.45","2014-12-31"
"C00544502","SOLUTIONS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00544502","","DAN MAFFEI","$15,199.00","$10,258.70","$4,940.31","2014-12-31"
"C00437400","SOONERS UNITED FOR LEADERSHIP, LOYALTY AND YOU (SULLY) FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00437400","","JOHN SULLIVAN","$2,500.00","$36,131.00",,"2014-06-30"
"C00430371","SOUTH DAKOTA FIRST","http://docquery.fec.gov/cgi-bin/fecimg/?C00430371","","TIM JOHNSON","$229,382.10","$201,499.90","$231,770.62","2014-12-31"
"C00361410","SOUTHERN CALIFORNIA FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00361410","","BRAD SHERMAN","$166,500.00","$149,059.40","$39,671.94","2014-12-31"
"C00376756","SPEAK UP AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00376756","","JOE WILSON","$71,000.00","$52,342.00","$18,981.41","2014-12-31"
"C00494898","SPENDING CUTS OVER TOTAL TAXATION PAC, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?C00494898","BROWN, SCOTT P.","BROWN",,"$23,650.80",,"2013-08-27"
"C00404418","STAND TALL AMERICA PAC (STAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00404418","","THORNBERRY","$188,500.00","$211,326.30","$16,224.85","2014-12-31"
"C00323923","STONEWALL DEMOCRATIC CLUB","http://docquery.fec.gov/cgi-bin/fecimg/?C00323923","","","$275.00","$2,444.80","$477.93","2014-12-31"
"C00497842","STRATEGY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00497842","","RON JOHNSON","$359,505.00","$316,633.20","$69,101.12","2014-12-31"
"C00488189","STRENGTHEN AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00488189","","JOHN F TIERNEY","$20,000.00","$32,100.00","$8,786.75","2014-12-31"
"C00501478","SUPPORT TO ENSURE VICTORY EVERYWHERE PAC-STEVE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00501478","STIVERS, STEVE","STIVERS","$274,275.10","$252,003.90","$27,582.31","2014-12-31"
"C00453324","SUPPORTING CONSERVATIVES OF TODAY AND TOMORROW (SCOTT PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00453324","","REP. SCOTT GARRETT","$329,025.40","$329,662.10","$51,802.39","2014-12-31"
"C00563601","SUPPORTING HOUSE PROBLEM SOLVERS - SHP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00563601","","SCOTT PETERS","$45,000.00","$26,162.80","$18,837.25","2014-12-31"
"C00564385","SUPPORTING UNITED STATES OF AMERICA'S NEXT LEADERS PAC (SUSAN PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00564385","","SUSAN BROOKS","$40,370.00","$29,835.50","$10,534.54","2014-12-31"
"C00409623","SYNERGY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00409623","LARSON, JOHN","","$405,700.00","$432,660.20","$78,578.38","2014-12-31"
"C00481242","TAKIN BACK AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00481242","AKIN, W TODD","AKIN","$5,000.00","$15,228.00","$31,754.04","2014-12-31"
"C00546325","TAKING AN INDEPENDENT PERSPECTIVE TOGETHER FOR OUR NATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00546325","","","$11,000.00","$5,533.30","$5,466.69","2014-12-31"
"C00461137","TAKING OUR MAJORITY PAC (T.O.M.PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00461137","","MCCLINTOCK FOR CONGRESS",,"$31.50","$3,092.85","2014-12-31"
"C00448019","TAKING THE HILL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00448019","","",,,,""
"C00363689","TALLATCHEE CREEK INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00363689","SESSIONS, JEFF","SESSIONS","$208,141.50","$206,879.50","$20,201.47","2014-12-31"
"C00506428","TAR HEEL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00506428","","MIKE MCINTYRE","$20,000.00","$8,614.60","$18,385.00","2014-12-31"
"C00493239","TAXPAYERS INCENSED BY GOVERNMENT EXCESS AND REGULATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00493239","ROSS, DENNIS","ROSS","$41,696.20","$39,258.90","$7,612.13","2014-12-31"
"C00460188","TEJANO POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00460188","RODRIGUEZ, CIRO","RODRIGUEZ",,,,""
"C00388421","TENN POLITICAL ACTION COMMITTEE INC (TENN PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00388421","ALEXANDER, LAMAR","","$609,153.10","$405,120.80","$209,351.23","2014-12-31"
"C00361816","TEX-USA FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00361816","EDWARDS, REP. CHET","EDWARDS",,"$3,078.30","$82.90","2013-06-25"
"C00439398","TEXAS FIRST PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00439398","","HENRY C. CUELLAR","$37,300.00","$40,800.00","$13,822.30","2014-12-31"
"C00340661","TEXAS FREEDOM FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00340661","BARTON, JOE","BARTON","$65,002.70","$70,087.90","$13,837.86","2014-12-31"
"C00481531","TEXAS REPUBLICANS UNITED POLITICAL ACTION COMMITTEE (TRU PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00481531","MCCAUL, MICHAEL","MCCAUL","$117,770.00","$102,982.00","$15,109.42","2014-12-31"
"C00409680","THE BADGER FUND, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?C00409680","","PETRI, TOM","$16,000.00","$33,814.10",,"2014-09-30"
"C00328468","THE COMMITTEE FOR THE PRESERVATION OF CAPITALISM","http://docquery.fec.gov/cgi-bin/fecimg/?C00328468","","CHARLES BOUSTANY","$416,180.60","$426,539.10","$26,193.18","2014-12-31"
"C00467431","THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00467431","","WHIT IT GOOD","$850,655.90","$732,708.40","$127,783.12","2014-12-31"
"C00512855","THE FUND FOR AMERICAN EXCEPTIONALISM","http://docquery.fec.gov/cgi-bin/fecimg/?C00512855","","REP TODD ROKITA","$110,850.00","$99,199.20","$19,196.95","2014-12-31"
"C00379479","THE HAWKEYE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00379479","GRASSLEY, CHARLES E","GRASSLEY","$487,707.80","$484,138.90","$16,505.72","2014-12-31"
"C00381681","THE KEYSTONE FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00381681","","MIKE DOYLE","$147,400.00","$130,546.80","$19,223.06","2014-12-31"
"C00202861","THE SENATE VICTORY FUND PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00202861","COCHRAN, THAD","COCHRAN","$217,687.10","$505,086.60","$260,475.70","2014-12-31"
"C00359448","THE SPIRIT FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00359448","STEARNS, CLIFFORD B.","","$1,401.90","$10,557.00",,"2013-02-28"
"C00548206","THEMIS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00548206","","TREY GOWDY","$5,000.00","$5,000.00",,"2014-05-20"
"C00425439","THOROUGHBRED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00425439","WHITFIELD, ED","WHITFIELD","$308,500.00","$274,244.30","$254,161.63","2014-12-31"
"C00473116","THREE RIVERS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00473116","SCHRADER, KURT","SCHRADER","$69,805.00","$70,248.70","$2,051.83","2014-12-31"
"C00460857","TIDEWATER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00460857","","","$2,250.00","$1,788.50","$980.37","2014-12-31"
"C00542993","TIME TO UNITE LEAD AND SERVE WITH INTEGRITY - TULSI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00542993","GABBARD, TULSI","GABBARD","$48,075.00","$42,119.60","$5,955.42","2014-12-31"
"C00505297","TITLETOWN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00505297","RIBBLE, REID","RIBBLE","$94,042.00","$80,587.30","$13,884.24","2014-12-31"
"C00513523","TN4UPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00513523","","","$25,000.00","$28,590.00","$4,097.84","2014-12-31"
"C00570887","TO REPUBLICANS OWNING THIS TOWN IN EVERY RACE PAC TROTTER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570887","","DAVID A TROTT","$250.00",,"$250.00","2014-12-31"
"C00484055","TOGETHER ENCOURAGING DEMOCRACY - T.E.D. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00484055","DEUTCH, THEODORE","","$34,000.00","$37,341.60","$4,086.70","2014-12-31"
"C00525030","TOGETHER EVERYONE REALIZES REAL IMPACT PAC AKA TERRI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00525030","","TERRI A SEWELL","$95,669.00","$79,659.40","$24,344.01","2014-12-31"
"C00364174","TOGETHER FOR OUR MAJORITY POLITICAL ACTION COMMITTEE (TOMPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00364174","","","$1,273.50","$21,193.20","$360,401.91","2014-12-31"
"C00571323","TOGETHER HOLDING OUR MAJORITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571323","TILLIS, THOM R","TILLIS",,,,"2014-12-31"
"C00526657","TOWARD TOMORROW PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00526657","CASTRO, JOAQUIN","CASTRO","$19,600.00","$47,060.10","$2,067.39","2014-12-31"
"C00420661","TRANS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00420661","LATOURETTE, STEVEN","L2",,,,""
"C00433680","TREASURE STATE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00433680","TESTER, JON","","$775,646.00","$733,055.60","$54,196.20","2014-12-31"
"C00571000","TRUE NORTH PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571000","","DAN SULLIVAN","$12,500.00",,"$12,500.00","2014-12-31"
"C00417865","TRUEDEM LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00417865","","REP MARCY KAPTUR","$50,800.00","$20,893.80","$41,303.92","2014-12-31"
"C00330720","TRUST PAC TEAM REPUBLICANS FOR UTILIZING SENSIBLE TACTICS","http://docquery.fec.gov/cgi-bin/fecimg/?C00330720","UPTON, FREDERICK STEPHEN","","$1,094,249.40","$980,680.10","$339,753.61","2014-12-31"
"C00413070","TRUTH ACCOUNTABILITY AND COURAGE POLITICAL ACTION COMMITTEE (TACPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00413070","COBURN, SENATOR THOMAS","COBURN","$432,078.20","$448,174.50","$33,790.62","2014-12-31"
"C00523894","TRUTH IN LEADERSHIP COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00523894","","STACEY LAWSON",,,,""
"C00498360","TRUTH IS MARKETS WORK FUND A/K/A TIM W FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00498360","","TIMOTHY L WALBERG","$60,600.00","$61,295.80","$5,114.76","2014-12-31"
"C00517235","TURQUOISE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00517235","","BEN R LUJAN","$157,806.00","$143,842.10","$23,153.54","2014-12-31"
"C00429787","UNITED FOR PROGRESS LEADERSHIP COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00429787","COSTELLO, JERRY","","$5,000.00","$24,335.40","$240,604.62","2014-12-31"
"C00345033","UNITED IN FREEDOM","http://docquery.fec.gov/cgi-bin/fecimg/?C00345033","SWEENEY, JOHN","",,,"$2,866.13","2014-12-31"
"C00422774","USA PAC - UNITED FOR A STRONG AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00422774","SCHIFF, ADAM","SCHIFF","$39,050.00","$38,650.00","$3,637.40","2014-12-31"
"C00431197","VALLEY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00431197","PETERSON, COLLIN CLARK","PETERSON","$223,152.80","$154,462.80","$84,085.78","2014-12-31"
"C00570622","VAQUERO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570622","VELA, FILEMON","VELA","$5,000.00",,"$5,000.00","2014-12-31"
"C00499798","VICKY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00499798","HARTZLER, VICKY","HARTZLER","$25,700.00","$14,529.00","$16,314.59","2014-12-31"
"C00525212","VICTORY AND FREEDOM PAC (VAF PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00525212","FOXX, VIRGINIA","FOXX","$100,270.00","$66,476.40","$72,472.80","2014-12-31"
"C00570101","VICTORY BY INVESTING BUILDING AND EMPOWERING (VIBE) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570101","","TONY CARDENAS","$3,000.00","$2,654.50","$345.48","2014-12-31"
"C00378695","VICTORY IN NOVEMBER ELECTION PAC (VINEPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00378695","","MIKE THOMPSON","$293,987.40","$296,844.90","$35,412.32","2014-12-31"
"C00416743","VICTORY NOW PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00416743","","CHRIS VAN HOLLEN","$453,722.10","$459,978.70","$2,323.91","2014-12-31"
"C00344374","VICTORY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00344374","","",,"$28,009.00","$3,068.00","2014-12-31"
"C00521021","VICTORYPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00521021","","REP GARY L ACKERMAN","$1,000.00","$384.40","$18,437.63","2014-12-31"
"C00565036","VIKING LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00565036","","EMMER FOR CONGRESS","$35,810.00","$35,801.60","$8.38","2014-12-31"
"C00378356","VIRGINIA LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00378356","MORAN, JR., JAMES P.","MORAN, JR.","$54,026.50","$68,146.30","$59,246.02","2014-12-31"
"C00486332","VISION FOR AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00486332","","JACKIE SPEIER","$60,819.20","$32,594.10","$29,088.58","2014-12-31"
"C00551838","VITORIA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00551838","","DAVID VALADAO","$88,558.20","$56,134.00","$32,424.14","2014-12-31"
"C00409805","VOICE FOR FREEDOM","http://docquery.fec.gov/cgi-bin/fecimg/?C00409805","","PRICE FREEDOM FUND","$381,245.80","$360,918.20","$51,707.02","2014-12-31"
"C00431403","VOTE TO ELECT REPUBLICANS NOW PAC (VERN PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00431403","","VERNON BUCHANAN","$225,627.50","$210,268.30","$17,270.88","2014-12-31"
"C00438721","WE THE PEOPLE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00438721","","ALLYSON Y. SCHWARTZ","$70,400.00","$72,133.20","$6,787.36","2014-12-31"
"C00500793","WELLS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00500793","SCOTT, JAMES","SCOTT","$63,750.00","$59,341.50","$6,170.89","2014-12-31"
"C00370932","WHITE MOUNTAIN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00370932","","THE NASHUA PAC","$1,000.00","$103,574.00",,"2014-10-10"
"C00500256","WHO DAT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00500256","RICHMOND, CEDRIC","RICHMOND","$83,600.00","$70,765.50","$30,603.55","2014-12-31"
"C00489336","WILD AND WONDERFUL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00489336","","SHELLEY MOORE CAPITO","$195,497.40","$162,753.40","$97,336.63","2014-12-31"
"C00383927","WIN BACK AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00383927","","","$7,805.50","$10,918.40","$1,924.89","2014-12-31"
"C00516013","WINNOVEMBER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00516013","","STEVE CHABOT","$65,700.00","$69,932.50","$4,810.95","2014-12-31"
"C00457648","WINPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00457648","","DIANE E E WATSON",,,,""
"C00451583","WOLVERINE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00451583","DINGELL, DEBBIE","DINGELL","$40,000.00","$44,418.40","$9,920.11","2014-12-31"
"C00497305","YOPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00497305","YODER, REP. KEVIN W.","YODER","$117,877.90","$107,078.10","$39,532.01","2014-12-31"
"C00570671","ZIA POLITICAL ACTION COMMITTEE (ZIA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00570671","","STEVAN E PEARCE","$500.00","$20.90","$479.08","2014-12-31"
